ID	YEAR	FOCAL_DEPTH	Magnitude	COUNTRY	LATITUDE	LONGITUDE	Tsumani Deaths	MISSING	INJURIES	DAMAGE_MILLIONS_DOLLARS	TOTAL_DEATHS10	-426		7.1	GREECE	38.9	22.7					2500
1717	1938	30	7.6	JAPAN	37.2	141.7					
1718	1938	0	7.5	JAPAN	37.5	141.8					
1719	1938	20	7.1	JAPAN	37	141.7					
1722	1938	25	8.2	USA	55.48	-158.37					
1725	1938	60	6	JAPAN	37	141.5					
1727	1938	10	6.9	JAPAN	36.7	142.1					
1728	1938	50	7	JAPAN	37	142.2					
1731	1939	20	6.6	JAPAN	32.3	132					1
1733	1939	35	7.9	SOLOMON ISLANDS	-9.295	159.234	12				12
1734	1939		7	JAPAN	40.1	139.5					27
4258	1939	16	6.5	PORTUGAL	37.053	-24.427					
1738	1939	150	8	INDONESIA	0	123					
2301	1939	35	7.7	TURKEY	39.77	39.533					32700
1741	1940	10	7.5	JAPAN	44.2	139.5	10				10
1744	1941	15	7.4	PAPUA NEW GUINEA	-4.175	152.071					4
1746	1941	55	7.6	INDIA	12.5	92.5					
1747	1941	10	7.4	JAPAN	32	132.1	2				2
3724	1941		8.3	ATLANTIC OCEAN	37.417	-18.983					
1748	1941		7.6	COSTA RICA	8.7	-83.2					6
1749	1941		6.9	COSTA RICA	8.5	-84					
1751	1942	60	8.2	PERU	-15	-76					30
1752	1943	35	8.2	CHILE	-30.75	-72					11
1753	1943	20	7.1	JAPAN	41.2	143.3					
1756	1944	30	8.1	JAPAN	34	137.1	1223	2135			1223
1759	1945	33	7.1	JAPAN	34.7	137.2					2306
1760	1945	20	7.3	JAPAN	40.9	142.1					2
1761	1945		8	PAKISTAN	24.5	63	4000			25	4000
1762	1946	15	8.6	USA	53.492	-162.832	167			26.271	167
1763	1946		7.3	CANADA	49.87	-124.92					
1765	1946	15	7.9	DOMINICAN REPUBLIC	19.25	-69	1790				1790
1766	1946	15	7.5	DOMINICAN REPUBLIC	19.5	-69.5	75				75
1770	1946	20	8.1	JAPAN	33	135.6	1362				1362
1772	1947	12	7.1	NEW ZEALAND	-38.85	178.87					
1774	1947	12	6.9	NEW ZEALAND	-38.42	178.88					
1775	1947	28	6.9	GREECE	37	22					3
1776	1947	33	7	JAPAN	43.8	141					
1777	1948	33	8.3	PHILIPPINES	10.5	122	2				74
1779	1948	40	7.1	GREECE	35.5	27.2					
1781	1948	40	7.2	JAPAN	33.1	135.6					
1782	1948	15	6.5	GREECE	38.532	20.427					2
1783	1948		6.3	INDONESIA	6	95					
1784	1948	33	7.8	TONGA	-21	-174					
1786	1948	100	7	CHILE	-22.5	-69					
1788	1949	150	5.9	RUSSIA	54.6	163.5					
1790	1949	70	7	USA	47.167	-122.617					8
1787	1949		6.7	GREECE	38.58	26.23					7
1795	1949	25	8.1	CANADA	53.6	-133.3					
1799	1949	60	7.5	PAPUA NEW GUINEA	-5.5	154					
1808	1950	33	7.7	COSTA RICA	11	-85					
1809	1950		7.6	INDONESIA	-3.8	128.3	1				1
1810	1950	65	7.5	GUATEMALA	14.31	-91.917					
1811	1950	33	7.3	SOLOMON ISLANDS	-10	159.5					
5660	1950	60	7.8	VANUATU	-18.25	167.5					
1813	1950	50	7.5	MEXICO	16.48	-98.22					
1815	1951	12	6.9	USA	19.5	-156					
3310	1951	21	7.3	TAIWAN	23.8	121.7					68
1817	1952	45	8.1	JAPAN	42.15	143.85	33				33
1818	1952	20	7	JAPAN	41.7	143.6					
1819	1952	33	4.5	USA	19.1	-155					
1820	1952	25	7.8	PHILIPPINES	9.5	127.25					
1829	1952	22	9	RUSSIA	52.755	160.057	10000			1	10000
1835	1953		5.8	RUSSIA	50	156.5					
3396	1953		6.5	CYPRUS	35	32.5					40
1840	1953	33	6.4	FIJI	-18.3	178.2	5	12			7
1841	1953	60	7.4	JAPAN	34	141.7					1
1842	1953	30	7.4	PERU	-3.4	-80.6					6
3394	1954		6.7	ALGERIA	36.283	1.467					1243
1847	1954	30	6.1	JAPAN	38.9	142.2					
3393	1955		6.2	GREECE	39.4	23.1					8
1849	1955	30	7.1	CHILE	-30	-72	1				1
1852	1955	33	6.5	PAPUA NEW GUINEA	-6.9	155.7					
1855	1956	20	6.3	JAPAN	44.3	144.1					
1859	1956	20	7.8	GREECE	36.9	26	3				56
3392	1956		6.8	GREECE	36.8	25.5					
1867	1957	33	8.6	USA	51.292	-175.629	2	1			2
1869	1957	33	7.3	INDONESIA	-1.5	137					
1870	1957	25	7.9	MEXICO	16.5	-99.1					65
1872	1957		5.5	INDONESIA	-8.2	107.3					
1877	1958	60	7.6	ECUADOR	1.5	-79.5	4				115
1880	1958	35	7.8	USA	58.37	-136.665	5			0.1	5
1884	1958	40	8.3	RUSSIA	44.53	148.54					
1886	1959	40	6.8	JAPAN	37.5	142.2					
1890	1959	60	8.2	RUSSIA	52.5	159.5					
1892	1959	33	7.3	SOLOMON ISLANDS	-7.5	156					
1893	1959	10	6.7	JAPAN	37.5	143.2					
1898	1960	20	7.5	JAPAN	39.8	143.4					
1899	1960	20	6.7	JAPAN	39.4	143.7					
1901	1960	35	8.2	CHILE	-37.872	-73.243					
1902	1960	33	9.5	CHILE	-38.143	-73.407	2226	3000		1000	2226
1904	1960	33	6.6	PAPUA NEW GUINEA	-9.4	152.3					
1905	1960	30	6.7	JAPAN	40.3	142.5					
1907	1960	93	6.8	PERU	-6.8	-80.7	66	2		0.55	66
1910	1961	40	6.8	JAPAN	36	142.3					
1911	1961	20	6.4	JAPAN	36	141.9					
1912	1961	20	6.5	JAPAN	36.2	141.9					
1913	1961	80	6.6	RUSSIA	43.2	147.9					
1914	1961	74	7.6	JAPAN	31.6	131.8					2
1917	1961		6.5	TURKEY	36.7	28.5					
1920	1961	60	6.6	JAPAN	29.6	131.8					
1921	1961	45	7.3	VANUATU	-18.421	168.411					
1924	1961	80	7	JAPAN	42.9	145.6					
1927	1961	60	6.9	JAPAN	42.7	145.7					
5631	1962	33	6.1	CROATIA	43.3	17.1					
1928	1962	35	6.8	PANAMA	8.008	-82.757					
1929	1962	25	7.2	JAPAN	38.073	142.741					
1930	1962	60	7	JAPAN	42.2	143.9					
1931	1962	40	7	MEXICO	17.2	-99.6					4
1932	1962	33	7.2	MEXICO	17.2	-99.5					3
1940	1963	47	7.3	TAIWAN	24.4	122.1					15
4290	1963		6.1	TURKEY	40.75	29					1
1946	1963	48	7.1	RUSSIA	44.426	149.272					
1947	1963	13	8.5	RUSSIA	44.772	149.798					
1948	1963	28	7.9	RUSSIA	44.772	150.563					
1954	1964	33	9.2	USA	61.017	-147.648	124			116	139
1956	1964	100	7	INDONESIA	5.8	95.4					
1957	1964	30	6.9	JAPAN	40.3	139					
5422	1964		6.6	JAPAN	40.4	139					
1959	1964	40	7.5	JAPAN	38.65	139.2	26	450		80	26
1960	1964	15	6.8	RUSSIA	47.159	153.876					
1961	1964	45	7.6	PAPUA NEW GUINEA	-5.7	150.7					
1962	1964	40	6.3	JAPAN	40.4	138.9					
1963	1965	6	7.6	INDONESIA	-2.4	126.1	71				71
1964	1965	36	8.7	USA	51.29	178.55				0.01	
3042	1965	18	6.3	GREECE	39.4	24					38
1967	1965	20	7.6	USA	50.32	177.93					
1970	1965		7.2	RUSSIA	44.7	148.7					
1971	1965	40	6.5	USA	53.03	-167.55					
1973	1965	13	7	VANUATU	-15.8	167.2					
1975	1965		7.8	MEXICO	16.3	-95.8					6
1980	1966	48	7.6	TAIWAN	24.1	122.6					7
1981	1966	31	7.1	SOLOMON ISLANDS	-10.343	160.883					
2302	1966		5.5	RUSSIA	44.75	37					
1982	1966	38	8.1	PERU	-10.748	-78.638				2	110
1984	1966	47	7.8	CHILE	-25.5	-70.7					3
2425	1966	83	7.8	SOLOMON ISLANDS	-11.893	166.445					
3033	1966	23	7.2	SOLOMON ISLANDS	-12.334	166.684					
1987	1967	33	5.5	INDONESIA	-3.7	119.3	13				71
1988	1967	100	6.1	INDONESIA	5.5	97.3					14
3349	1967	10	6.5	VENEZUELA	10.6	-67.3					300
1989	1967	30	6.4	PAPUA NEW GUINEA	-4.4	152.5					
1994	1967	33	7.5	CHILE	-21.7	-69.5					1
1996	1968	40	7.3	RUSSIA	43.586	146.701					
1997	1968	15	7.2	GREECE	39.368	24.957					20
1998	1968	30	7.5	JAPAN	32.3	132.5					1
3798	1968	7	4.6	ITALY	44.08	8					
2000	1968	7	8.2	JAPAN	40.8	143.2	52				52
2438	1968	33	7.5	JAPAN	41.5	142.7					
2001	1968	44	7.2	JAPAN	39.4	143.1					
2003	1968	36	7.3	PHILIPPINES	16.5	122.2	1				270
2006	1968	25	7.6	INDONESIA	1.4	126.2					
2007	1968	23	7.8	INDONESIA	0.2	119.8	200	58			200
3297	1968	38	6.6	TURKEY	41.8	32.3					24
2011	1969	13	6.9	INDONESIA	-3.1	118.9	600				664
2012	1969	22	7.8	PORTUGAL	36.017	-10.95					13
3646	1969		7	EGYPT	27.7	34					2
2013	1969	41	6.5	JAPAN	32.2	132.1					
2014	1969	17	5.4	PAPUA NEW GUINEA	-6.6	146.9					
2015	1969	30	8.2	RUSSIA	43.6	147.9					
2016	1969	51	7.7	RUSSIA	57.7	163.6					
2018	1969	7	7.2	GUADELOUPE (FRENCH TERRITORY)	15.8	-59.7					
2019	1970	73	7.6	PHILIPPINES	6.8	126.7					
3309	1970	29	6	USA	57.5	-153.9					
2020	1970	40	7.3	PHILIPPINES	15.78	121.71					15
3073	1970	44	6.5	RUSSIA	43	47.1					
2021	1970	43	7.9	PERU	-9.2	-78.8					66794
2025	1970	34	7	JAPAN	32.2	131.7					
2027	1970	33	5.3	PHILIPPINES	20.6	122					
2028	1970	8	7.3	PAPUA NEW GUINEA	-4.907	145.471	3				18
2303	1970	7	5.1	RUSSIA	43.84	39.34					
2031	1971	30	7.1	USA	51.228	-177.173					
2033	1971	58	7.8	CHILE	-32.5	-71.2					83
2034	1971	47	7.9	PAPUA NEW GUINEA	-5.5	153.9	1				3
2035	1971	48	7.9	PAPUA NEW GUINEA	-4.9	153.2					
2036	1971	51	7.3	JAPAN	41.4	143.5					
2431	1971	9	7.1	RUSSIA	46.5	141.2					
2430	1971	29	5.5	RUSSIA	46.7	141.4					
2038	1971	6	6.6	RUSSIA	46.4	141.1					
2039	1971	16	6.2	RUSSIA	46.3	140.9					
2041	1971	21	6	RUSSIA	46.4	141.1					
2044	1971	33	7.8	RUSSIA	56	163.3					
2045	1972	33	7.5	TAIWAN	22.5	122.3					1
2046	1972	56	7.4	JAPAN	33.3	140.8					
2049	1972	25	7.6	USA	56.82	-135.685					
2051	1972	10	7.1	PAPUA NEW GUINEA	-6	152.9					
2056	1972	66	7.4	JAPAN	33.3	140.7					
2058	1973	43	7.5	MEXICO	18.48	-103					56
2059	1973	27	7.2	RUSSIA	50.5	156.6					
3226	1973	33	7.5	PHILIPPINES	13.4	122.8					15
2060	1973	48	7.7	JAPAN	43.2	145.8				5	
2061	1973	50	7.1	RUSSIA	43.3	146.4					
3506	1973		6.6	RUSSIA	43.2	146.6					
2062	1973	14	6.7	CHILE	-32.5	-71.5					
2063	1974	34	7	SOLOMON ISLANDS	-7.5	155.9					
2064	1974	40	7.1	SOLOMON ISLANDS	-7.4	155.6					
2065	1974	2	6.7	JAPAN	34.6	138.7					30
2067	1974	43	6.7	RUSSIA	43.2	146.7					
2068	1974	13	8.1	PERU	-12.27	-77.79					78
2567	1975	33	7.7	ATLANTIC OCEAN	35.997	-17.649					
2075	1975	15	7	RUSSIA	43.024	147.734					
2076	1975	49	7.9	PAPUA NEW GUINEA	-6.59	155.054					
2079	1975	50	7.6	PHILIPPINES	12.54	125.993	1				1
2080	1975	2	7.7	USA	19.451	-155.033	2	19		1.5	2
5661	1975	33	4.9	FIJI	-18.672	178.464					
2081	1975	33	7.8	SAMOA	-16.265	-172.467					
2083	1976	33	8	NEW ZEALAND	-28.427	-177.657					
2084	1976	41	7	RUSSIA	44.915	149.123					
2085	1976	5	7.5	GUATEMALA	15.324	-89.101					23000
2086	1976	33	8	PHILIPPINES	6.292	124.09	6800	6500		134	8000
2088	1977	33	7.6	SAMOA	-16.696	-172.095					
2089	1977	33	6.8	SOLOMON ISLANDS	-9.828	163.323					34
2568	1977	19	7.6	SOLOMON ISLANDS	-9.89	160.348					
2090	1977	33	8.1	SOLOMON ISLANDS	-9.965	160.731					18
2091	1977	65	7.2	TONGA	-22.878	-175.9					
2092	1977	33	8	INDONESIA	-11.085	118.464	189	75		1.2	189
2096	1978		6.6	JAPAN	34.809	139.259					25
2097	1978	33	6.7	RUSSIA	44.026	149.002					
2569	1978	33	6.6	RUSSIA	44.14	149.029					
2099	1978	46	6.8	RUSSIA	44.209	148.971					
2101	1978	33	7.5	RUSSIA	44.932	148.439					
2103	1978	33	7.6	RUSSIA	44.244	148.862					
2105	1978	44	7.7	JAPAN	38.19	142.03					28
2106	1978	24	6.9	PHILIPPINES	8.249	122.403					
2108	1978	17	7.4	TAIWAN	22.282	121.512					
4277	1978	30	4.4	SPAIN	36.37	-6.98					
2110	1979	10	6.4	JAPAN	40.232	143.703					
2111	1979	15	7.5	USA	60.691	-141.671					
2112	1979	49	7.6	MEXICO	17.813	-101.276					5
2113	1979	10	6.9	MONTENEGRO	42.096	19.209					131
2119	1979	5	7.9	INDONESIA	-1.679	136.04	100				115
2122	1979	24	7.7	COLOMBIA	1.598	-79.358	600	20000		8	600
4259	1980	10	7.2	PORTUGAL	38.815	-27.78					69
2123	1980	44	7	RUSSIA	43.53	146.753					
2124	1980	15	6.2	JAPAN	34.808	139.181					
2125	1980	33	7.9	SOLOMON ISLANDS	-12.525	165.916					
2916	1980	10	7.7	ALGERIA	36.195	1.354					5000
2126	1981		6.9	JAPAN	38.64	142.75					
2128	1981	33	6.7	GREECE	38.222	22.934					22
5417	1981	29	6.4	GREECE	38.209	23.288					
2130	1981	33	7.6	NEW ZEALAND	-48.786	164.357					
2131	1981	25	7.7	SAMOA	-14.96	-173.085					
2132	1981	28	7.3	MEXICO	18.084	-102.084					9
2135	1982	44	6.9	JAPAN	42.158	142.361					
2136	1982	37	7.2	JAPAN	36.194	141.702					
2137	1982	33	7.5	TONGA	-24.133	-175.864					
2139	1982	22	6.4	JAPAN	33.826	139.434					
2917	1983		7.2	GREECE	38.026	20.228					
2140	1983	17	6.9	INDONESIA	-4.056	127.924					
2141	1983	89	7.9	PAPUA NEW GUINEA	-4.883	153.581					
2142	1983	24	7.8	JAPAN	40.462	139.102	100	324		800	104
2144	1983	26	5.9	JAPAN	40.249	138.948					
2145	1983	10	6.9	JAPAN	41.346	139.099					
2147	1983	63	7.1	RUSSIA	55.867	161.287					
2148	1983	29	6.6	PHILIPPINES	18.231	120.86					16
2149	1983	15	7.7	CHILE	-26.535	-70.563					5
2150	1983	10	7.7	UK TERRITORY	-6.852	72.11					
2152	1984	29	5.4	GREECE	38.396	22.094					
2153	1984	44	7.2	RUSSIA	44.117	148.192					
2154	1984	41	5.5	JAPAN	31.448	140.036					
2155	1984	46	7	JAPAN	32.386	131.945					
2156	1984	48	6.9	JAPAN	34.006	141.5					
2157	1984	33	6.8	RUSSIA	56.194	163.46					
2158	1985	33	8	CHILE	-33.132	-71.708					180
2159	1985	13	6.4	GUADELOUPE (FRENCH TERRITORY)	17.013	-62.448					
2162	1985	28	8	MEXICO	18.19	-102.533					9500
2163	1985	31	7.6	MEXICO	17.802	-101.647					
2164	1986	31	8	USA	51.52	-174.776					
2166	1986	29	7.8	NEW ZEALAND	-28.117	-176.367					
3507	1986	34	7.8	TAIWAN	23.901	121.574					15
2167	1987	48	6.7	JAPAN	36.988	141.689					
2168	1987	55	7.4	PAPUA NEW GUINEA	-6.088	147.689					3
2169	1987	62	7.6	CHILE	-24.388	-70.161					1
2170	1987	54	6.7	JAPAN	32.034	131.837					2
2171	1987	23	5.1	JAPAN	37.447	137.865					
2173	1987	48	6.7	VANUATU	-14.074	167.828					
2174	1987	16	7.3	TONGA	-17.94	-172.225					
2175	1987	25	7	PAPUA NEW GUINEA	-7.288	154.371					
2176	1987	48	7.4	PAPUA NEW GUINEA	-6.266	149.06					
2177	1987	10	7.2	USA	58.586	-143.27					
2179	1987	10	7.9	USA	58.679	-142.786					
2180	1988	37	7.2	CHILE	-24.753	-70.433					
2181	1988	15	7.8	USA	57.262	-142.747					
2182	1988	53	5.4	PHILIPPINES	18.606	121.013					
2183	1988	53	6.8	PAPUA NEW GUINEA	-5.964	148.78					
2184	1988	36	7.6	SOLOMON ISLANDS	-10.258	160.896	1				1
2185	1989	10	8.1	AUSTRALIA	-52.341	160.568					
2186	1989	9	6.5	USA	19.362	-155.083					
2187	1989	11	7.1	USA	55.543	-156.835					
2188	1989	19	6.9	USA	37.036	-121.883					62
2189	1989	10	6.5	JAPAN	39.571	143.333					
2369	1989	26	4.4	USA TERRITORY	18.986	-68.833					
2190	1989	29	7.4	JAPAN	39.837	142.76					
5440	1990	26	6.6	PHILIPPINES	9.755	124.694					
2191	1990	14	6.4	JAPAN	34.706	139.252					
2192	1990	22	7	COSTA RICA	9.919	-84.808					
2194	1990	11	7.5	USA TERRITORY	15.125	147.596					
2196	1990	10	6.5	JAPAN	33.267	138.643					
2197	1990	11	5.3	ITALY	37.3	15.438					19
2198	1990	10	6.3	TAIWAN	23.722	121.627					
2199	1991	10	6.9	SOLOMON ISLANDS	-9.929	159.139					
2200	1991	39	5.7	RUSSIA	48.268	154.328					
2201	1991	20	6.7	USA	58.427	-175.45					
2202	1991	10	7.6	COSTA RICA	9.685	-83.073	2				89
2205	1991	23	7.2	SOLOMON ISLANDS	-9.094	158.442					
2207	1992		3.7	CHINA	18	108					
2208	1992	15	7.2	USA	40.368	-124.316					
2209	1992	33	7.3	PHILIPPINES	7.191	126.762					
2211	1992	29	7	JAPAN	39.419	143.33					
2213	1992	40	7.7	NICARAGUA	11.727	-87.386	170	489		30	170
2214	1992	28	7.8	INDONESIA	-8.48	121.896	1169	500		100	2500
2215	1993	11	6.3	JAPAN	37.634	137.245					
5602	1993	10	6.4	WALLIS AND FUTUNA (FRENCH TERRITORY)	-14.385	-178.252					5
2218	1993	71	7.5	RUSSIA	51.218	157.829					
2219	1993	17	7.7	JAPAN	42.851	139.197	208	233		1207	231
2220	1993	13	6.3	JAPAN	41.985	139.839					
2221	1993	59	7.8	USA TERRITORY	12.982	144.801					
2222	1993	34	7	RUSSIA	51.934	158.647					
2223	1994	18	6.7	USA	34.213	-118.537					60
2224	1994	20	7	INDONESIA	1.015	127.733					9
2226	1994	13	6.4	JAPAN	40.608	143.683					
2227	1994	18	7.8	INDONESIA	-10.477	112.835	238	423		2.2	238
2592	1994	26	6.6	INDONESIA	-10.362	112.892					
2593	1994	17	6.1	INDONESIA	-10.341	113.369					
2228	1994	10	7	USA	40.402	-125.68					
2230	1994	14	8.3	RUSSIA	43.773	147.321					11
2231	1994	17	6.8	INDONESIA	-1.258	127.98	1	52			1
2232	1994	33	7.3	RUSSIA	43.905	147.916					
2234	1994	32	7.1	PHILIPPINES	13.525	121.067	81	225		3.7	81
2235	1994	27	7.8	JAPAN	40.525	143.419					3
2236	1995	22	6.9	JAPAN	34.583	135.018					5502
2240	1995	21	7.4	SAMOA	-15.199	-173.529					
2241	1995	21	7.2	PHILIPPINES	12.059	125.58					
2242	1995	23	6.8	PHILIPPINES	12.047	125.92					
2245	1995	13	6.9	INDONESIA	-8.452	125.049	11	19			11
2246	1995	20	7.7	NEW CALEDONIA	-23.008	169.9					
2247	1995	11	7.1	RUSSIA	52.629	142.827					1989
2248	1995	14	6.5	GREECE	38.401	22.283					26
2249	1995	46	8	CHILE	-23.34	-70.294				0.131	3
2250	1995	30	7.7	PAPUA NEW GUINEA	-5.799	154.178					
2251	1995	23	7.4	MEXICO	16.779	-98.597					3
2252	1995	33	8	MEXICO	19.055	-104.205	1				50
2253	1995	28	7.1	JAPAN	27.929	130.175					
2254	1995	20	6.8	JAPAN	28.094	130.148					
2255	1995	20	6.7	CHILE	-28.906	-71.417					
2256	1995	10	7.2	EGYPT	28.826	34.799					12
2257	1995	33	7.9	RUSSIA	44.663	149.3					
2259	1996	24	7.9	INDONESIA	0.729	119.931	9	63		1.2	9
2260	1996	33	8.2	INDONESIA	-0.891	136.952	110	100		4.2	164
2261	1996	10	7.5	PERU	-9.593	-79.587	12	57			12
2262	1996	21	7.1	MEXICO	15.978	-98.07					
2263	1996	33	7.9	USA	51.564	-177.632					
2264	1996	24	7.3	USA	51.478	-176.847					
2265	1996	33	5.7	JAPAN	31.555	139.931					
2266	1996	10	6.9	CHILE	-22.118	-113.436					
5641	1996	20	6.8	TAIWAN	21.898	121.498					
2267	1996	10	6.6	JAPAN	30.568	131.093					
2268	1996	22	6.7	JAPAN	31.885	131.468					
2269	1996	33	7.7	PERU	-14.993	-75.675					14
2270	1996	49	6.7	JAPAN	31.789	131.314					
2273	1997	33	7.7	SOLOMON ISLANDS	-12.584	166.676					
2274	1997	20	7	VENEZUELA	10.598	-63.486					81
3034	1997	10	6.2	JAPAN	31.959	141.878					
2275	1997	167	7.7	TONGA	-22.1	-176.77					
2277	1997	33	7.8	RUSSIA	54.841	162.035					
2587	1998	10	8.1	ANTARCTICA	-62.877	149.527					
2280	1998	33	7.5	TAIWAN	22.306	125.308					
2281	1998	25	7	PAPUA NEW GUINEA	-2.943	142.582	1636	1000			1636
2326	1999	13	7.6	TURKEY	40.76	29.97	155				17118
2339	1999	33	7.5	VANUATU	-16.423	168.214	5				10
2338	2000	26	7.6	INDONESIA	-1.105	123.573					46
2341	2000	10	7.9	AUSTRALIA	-13.802	97.453					
2340	2000	10	6.1	JAPAN	34.221	139.131					1
3508	2000	10	6.1	JAPAN	34.319	139.26					
3509	2000	10	6.5	JAPAN	33.901	139.376					
2352	2000	17	8	PAPUA NEW GUINEA	-4.001	152.327					2
5444	2001	60	7.7	EL SALVADOR	13.049	-88.66					844
2373	2001	33	8.4	PERU	-16.265	-73.641	26		70		103
5609	2001	20	6.1	CANADA	52.63	-132.2					
2404	2001	14	6.8	TAIWAN	23.954	122.734					
2397	2002	21	7.2	VANUATU	-17.6	167.856					
2394	2002	31	7.5	PHILIPPINES	6.033	124.249					15
2395	2002	33	6.4	JAPAN	23.346	124.09					
2396	2002	33	7.1	TAIWAN	24.279	122.179					5
2398	2002	13	7.6	PAPUA NEW GUINEA	-3.26	142.94					4
2399	2002	21	6.5	INDIA	13.036	93.068					2
2401	2003	33	7.3	SOLOMON ISLANDS	-10.491	160.77					
2402	2003	24	7.5	MEXICO	18.77	-104.104					29
2403	2003	12	6.8	ALGERIA	36.964	3.634					2266
3618	2003	8	5.7	ALGERIA	36.939	3.578					9
2953	2003	28	7.2	NEW ZEALAND	-45.104	167.144					
2406	2003	27	8.3	JAPAN	41.815	143.91					
2428	2003	10	7	JAPAN	37.812	142.619					
2429	2003	33	7.8	USA	51.146	178.65					
3015	2003	10	6.1	NEW CALEDONIA	-22.107	169.35					
2434	2004	17	6.7	INDONESIA	-3.12	127.4					
4562	2004	27	5.3	JORDAN	31.675	35.551					
2436	2004	14	7.2	JAPAN	33.07	136.618					
2437	2004	10	7.4	JAPAN	33.184	137.071					
3012	2004	10	6.6	CANADA	49.277	-128.772					
3013	2004	10	7.5	INDONESIA	-8.152	124.868					34
2693	2004	14	6.3	GUADELOUPE (FRENCH TERRITORY)	15.679	-61.706					
5517	2004	10	7.1	NEW ZEALAND	-46.676	164.721					
2921	2004	39	7	JAPAN	43.006	145.119					
3014	2004	10	8.1	AUSTRALIA	-49.312	161.345					
2439	2004	30	9.1	INDONESIA	3.316	95.854	227899			10000	227899
2466	2005	28	6.6	JAPAN	34.064	141.491					
4802	2005	12	5.8	GUADELOUPE (FRENCH TERRITORY)	15.775	-61.744					
2487	2005	30	8.7	INDONESIA	2.085	97.108	10				1313
2507	2005	19	6.7	INDONESIA	-1.644	99.607					
2547	2005	10	7.2	USA	41.301	-125.97					
2548	2005	36	7.2	JAPAN	38.276	142.039					
2590	2005	11	7	JAPAN	38.107	144.896					
2875	2006	30	6.7	INDONESIA	-3.595	127.214	4				4
2749	2006	55	8	TONGA	-20.187	-174.123					
2832	2006	34	7.7	INDONESIA	-9.254	107.411	802	498		55	802
2972	2006	28	6.9	SAMOA	-16.592	-172.033					
3017	2006	39	6.7	USA	19.878	-155.935					
3016	2006	10	8.3	RUSSIA	46.592	153.266		1			
3622	2006	10	7	CHINA	21.799	120.547					2
3019	2007	10	8.1	RUSSIA	46.243	154.524					
3038	2007	34	7.1	VANUATU	-20.617	169.357					
3035	2007	8	6.7	JAPAN	37.336	136.588					1
3037	2007	10	8.1	SOLOMON ISLANDS	-8.46	157.044	50				52
3044	2007		6.2	CHILE	-45.285	-72.606	8				10
3104	2007	10	6.6	JAPAN	37.57	138.478					9
3155	2007	5	6.2	RUSSIA	47.116	141.798					2
3156	2007	21	6.7	USA	51.307	-179.971					
3168	2007	39	8	PERU	-13.386	-76.603	3				514
3598	2007	35	7.2	SOLOMON ISLANDS	-11.61	165.762					
3228	2007	34	8.4	INDONESIA	-4.438	101.367					25
3248	2007	10	7.4	NEW ZEALAND	-49.418	163.954					
3293	2007	40	7.7	CHILE	-22.247	-69.89					2
5441	2007	156	7.4	MARTINIQUE (FRENCH TERRITORY)	14.944	-61.274					
3599	2007	153	7.8	KERMADEC ISLANDS	-25.996	-177.514					
3382	2008	25	6.5	INDONESIA	-2.486	99.972					
3505	2008	35	7.3	NEW CALEDONIA	-20.071	168.892					
3558	2008	22	6.9	JAPAN	37.552	142.214					
3589	2008	25	6.8	JAPAN	41.892	143.754					6
3623	2008	30	7.3	INDONESIA	1.271	122.091					6
3647	2009	17	7.6	INDONESIA	-0.414	132.885					5
3649	2009	23	7.3	INDONESIA	-0.691	133.305					
3691	2009	36	7.4	RUSSIA	46.857	155.154					
3692	2009	22	7.2	INDONESIA	3.884	126.397					
4312	2009	34	7.6	TONGA	-23.046	-174.659					
4356	2009	10	7.3	HONDURAS	16.72	-86.236					7
4376	2009	12	7.8	NEW ZEALAND	-45.762	166.562					
4419	2009	5	7.5	INDIA	14.099	92.888					
4418	2009	40	6.4	JAPAN	34.743	138.264					1
4482	2009	20	6.7	INDONESIA	-1.479	99.49					
4440	2009	18	8.1	SAMOA	-15.489	-172.095	192	7		285	192
4441	2009	81	7.5	INDONESIA	-0.72	99.867					1117
4442	2009	45	7.6	VANUATU	-13.006	166.51					
4522	2010	26	6.6	SOLOMON ISLANDS	-8.743	157.477					
4523	2010	25	7.1	SOLOMON ISLANDS	-8.799	157.346					
4542	2010	15	6.8	SOLOMON ISLANDS	-9.019	157.551					
4622	2010	13	7	HAITI	18.457	-72.533	7				316000
4782	2010	25	7	JAPAN	25.93	128.425					
4682	2010	23	8.8	CHILE	-36.122	-72.898	156	12000		30000	558
4722	2010	11	6.9	CHILE	-34.29	-71.891					
4763	2010	31	7.8	INDONESIA	2.383	97.048					
4902	2010	35	7.5	INDIA	7.881	91.936					
5222	2010	25	7.2	VANUATU	-17.541	168.069					
5343	2010	10	6.9	USA TERRITORY	12.484	141.476					
5342	2010	20	7.8	INDONESIA	-3.487	100.082	431			39	431
5402	2010	14	7.4	JAPAN	26.901	143.698					
5403	2010	16	7.3	VANUATU	-19.702	167.947		4			
5419	2011	24	6.5	VANUATU	-19.157	168.311					
5406	2011	28	6.8	CHILE	-36.474	-73.125					
5412	2011	32	7.5	JAPAN	38.435	142.842					
5413	2011	30	9.1	JAPAN	38.297	142.372	18453	6152		220085.456	18453
5429	2011	42	7.1	JAPAN	38.276	141.588					3
5432	2011	52	7.3	USA	52.05	-171.836					
5430	2011	17	7.6	NEW ZEALAND	-29.539	-176.34					
5431	2011	23	7	JAPAN	38.034	143.264					
